,datetime,rain,rhum,msl,temp,wetb,dewpt,vappr,pm10,pm2.5,hour,day,month
9451,2022-01-29 19:00:00,0.0,75.0,1033.9,5.8,4.2,1.8,7.0,30.03,16.57,19,29,1
9452,2022-01-29 20:00:00,0.0,77.0,1034.6,5.2,3.7,1.6,6.9,26.81,17.83,20,29,1
9453,2022-01-29 21:00:00,0.0,80.0,1034.7,4.5,3.3,1.4,6.8,22.15,14.26,21,29,1
9454,2022-01-29 22:00:00,0.0,82.0,1034.9,4.1,3.0,1.4,6.8,22.8,15.0,22,29,1
9455,2022-01-29 23:00:00,0.0,84.0,1035.5,3.4,2.5,1.1,6.6,22.22,15.87,23,29,1
9456,2022-01-30 00:00:00,0.0,89.0,1035.9,1.3,0.8,-0.1,6.0,25.92,17.31,0,30,1
9457,2022-01-30 01:00:00,0.0,93.0,1036.0,1.6,1.2,0.6,6.4,22.25,14.73,1,30,1
9458,2022-01-30 02:00:00,0.0,93.0,1035.6,1.3,1.0,0.3,6.3,21.57,14.44,2,30,1
9459,2022-01-30 03:00:00,0.0,91.0,1035.4,1.8,1.3,0.5,6.3,20.07,12.96,3,30,1
9460,2022-01-30 04:00:00,0.0,91.0,1034.8,1.7,1.2,0.4,6.3,17.21,10.6,4,30,1
9461,2022-01-30 05:00:00,0.0,91.0,1034.6,1.3,0.8,0.1,6.1,16.21,10.81,5,30,1
9462,2022-01-30 06:00:00,0.0,94.0,1033.9,0.5,0.2,-0.3,6.0,16.59,10.76,6,30,1
9463,2022-01-30 07:00:00,0.0,94.0,1033.5,1.5,1.2,0.7,6.4,17.05,10.75,7,30,1
9464,2022-01-30 08:00:00,0.0,94.0,1033.1,1.9,1.6,1.1,6.6,17.54,10.96,8,30,1
9465,2022-01-30 09:00:00,0.0,94.0,1032.4,2.2,1.9,1.4,6.8,18.13,12.21,9,30,1
9466,2022-01-30 10:00:00,0.0,85.0,1031.5,4.7,3.8,2.4,7.3,14.47,7.54,10,30,1
9467,2022-01-30 11:00:00,0.0,69.0,1030.3,6.9,4.8,1.7,6.9,16.09,8.15,11,30,1
9468,2022-01-30 12:00:00,0.0,63.0,1028.3,7.9,5.3,1.5,6.8,15.39,7.77,12,30,1
9469,2022-01-30 13:00:00,0.0,66.0,1026.7,8.7,6.2,2.8,7.4,15.14,8.23,13,30,1
9470,2022-01-30 14:00:00,0.0,81.0,1025.0,7.9,6.6,4.9,8.7,11.85,7.4,14,30,1
9471,2022-01-30 15:00:00,0.0,82.0,1022.8,8.7,7.4,5.8,9.2,6.44,4.83,15,30,1
9472,2022-01-30 16:00:00,0.3,90.0,1021.2,8.4,7.7,6.9,10.0,6.2,4.63,16,30,1
9473,2022-01-30 17:00:00,0.4,93.0,1020.7,8.6,8.2,7.7,10.5,3.69,2.96,17,30,1
9474,2022-01-30 18:00:00,0.2,85.0,1021.7,8.6,7.6,6.3,9.5,5.92,4.74,18,30,1
9475,2022-01-30 19:00:00,0.0,82.0,1022.8,7.1,5.9,4.3,8.3,8.39,6.13,19,30,1
9476,2022-01-30 20:00:00,0.0,82.0,1023.3,6.6,5.5,3.9,8.1,11.4,8.32,20,30,1
9477,2022-01-30 21:00:00,0.0,82.0,1024.0,6.1,5.0,3.4,7.8,12.65,9.18,21,30,1
9478,2022-01-30 22:00:00,0.0,79.0,1024.2,6.3,4.9,2.9,7.5,11.79,7.46,22,30,1
9479,2022-01-30 23:00:00,0.0,82.0,1024.6,5.9,4.7,3.0,7.6,10.91,6.85,23,30,1
9480,2022-01-31 00:00:00,0.0,79.0,1024.7,6.1,4.7,2.7,7.4,11.09,6.77,0,31,1
9481,2022-01-31 01:00:00,0.0,79.0,1025.0,5.6,4.3,2.3,7.2,12.21,7.55,1,31,1
9482,2022-01-31 02:00:00,0.0,81.0,1025.2,5.6,4.4,2.7,7.4,11.66,7.33,2,31,1
9483,2022-01-31 03:00:00,0.0,83.0,1025.8,5.0,4.0,2.4,7.3,11.98,6.91,3,31,1
9484,2022-01-31 04:00:00,0.0,82.0,1026.2,5.2,4.1,2.5,7.3,11.93,6.83,4,31,1
9485,2022-01-31 05:00:00,0.0,83.0,1027.3,5.0,4.0,2.5,7.3,12.43,7.15,5,31,1
9486,2022-01-31 06:00:00,0.1,83.0,1028.1,4.5,3.5,2.0,7.1,11.62,6.65,6,31,1
9487,2022-01-31 07:00:00,0.0,85.0,1028.6,4.5,3.7,2.4,7.2,12.38,7.07,7,31,1
9488,2022-01-31 08:00:00,0.0,85.0,1029.1,4.7,3.8,2.4,7.3,12.5,6.79,8,31,1
9489,2022-01-31 09:00:00,0.0,84.0,1030.1,5.2,4.2,2.9,7.5,14.53,7.36,9,31,1
9490,2022-01-31 10:00:00,0.0,80.0,1030.0,6.1,4.8,3.0,7.6,15.87,7.27,10,31,1
9491,2022-01-31 11:00:00,0.0,79.0,1030.5,7.3,5.8,3.9,8.1,16.25,7.45,11,31,1
9492,2022-01-31 12:00:00,0.0,76.0,1030.5,7.9,6.2,4.0,8.1,18.22,7.53,12,31,1
9493,2022-01-31 13:00:00,0.0,76.0,1030.6,8.0,6.3,4.1,8.2,23.01,8.31,13,31,1
9494,2022-01-31 14:00:00,0.0,80.0,1030.1,8.0,6.6,4.9,8.6,24.31,10.13,14,31,1
9495,2022-01-31 15:00:00,0.0,79.0,1030.0,8.2,6.8,5.0,8.7,31.04,11.93,15,31,1
9496,2022-01-31 16:00:00,0.0,80.0,1029.6,8.4,7.0,5.2,8.9,26.24,11.68,16,31,1
9497,2022-01-31 17:00:00,0.0,80.0,1029.4,8.3,6.9,5.2,8.9,23.88,11.36,17,31,1
9498,2022-01-31 18:00:00,0.0,83.0,1028.9,8.1,6.9,5.4,9.0,18.42,10.23,18,31,1
9499,2022-01-31 19:00:00,0.0,81.0,1028.3,8.2,6.9,5.2,8.8,19.06,10.6,19,31,1
9500,2022-01-31 20:00:00,0.0,82.0,1027.9,8.4,7.1,5.6,9.1,18.96,10.3,20,31,1
9501,2022-01-31 21:00:00,0.0,82.0,1027.1,8.6,7.3,5.8,9.2,19.6,10.02,21,31,1
9502,2022-01-31 22:00:00,0.0,80.0,1026.0,9.0,7.6,5.8,9.2,18.12,10.1,22,31,1
9503,2022-01-31 23:00:00,0.0,81.0,1024.8,9.1,7.8,6.2,9.5,19.01,10.45,23,31,1
9504,2022-01-02 00:00:00,0.0,81.0,1024.4,9.3,7.9,6.3,9.6,16.43,10.24,0,2,1
9505,2022-01-02 01:00:00,0.0,82.0,1024.6,9.5,8.1,6.6,9.8,18.24,11.85,1,2,1
9506,2022-01-02 02:00:00,0.0,87.0,1025.1,9.3,8.4,7.4,10.3,16.05,9.31,2,2,1
9507,2022-01-02 03:00:00,0.0,93.0,1025.1,8.9,8.5,8.0,10.7,12.54,7.74,3,2,1
9508,2022-01-02 04:00:00,0.0,95.0,1024.3,8.9,8.6,8.2,10.9,9.22,5.75,4,2,1
9509,2022-01-02 05:00:00,0.0,95.0,1024.3,9.2,8.9,8.6,11.2,10.38,6.09,5,2,1
9510,2022-01-02 06:00:00,0.0,96.0,1024.1,9.4,9.1,8.8,11.3,9.65,5.76,6,2,1
9511,2022-01-02 07:00:00,0.1,96.0,1024.4,9.5,9.2,8.9,11.4,8.91,5.22,7,2,1
9512,2022-01-02 08:00:00,0.0,96.0,1024.5,9.7,9.4,9.1,11.6,8.48,4.74,8,2,1
9513,2022-01-02 09:00:00,0.0,95.0,1024.9,10.0,9.7,9.3,11.7,8.47,5.01,9,2,1
9514,2022-01-02 10:00:00,0.1,96.0,1024.9,10.1,9.8,9.6,12.0,9.33,5.47,10,2,1
9515,2022-01-02 11:00:00,0.1,95.0,1024.6,10.4,10.0,9.7,12.0,5.73,3.53,11,2,1
9516,2022-01-02 12:00:00,0.0,93.0,1024.8,10.7,10.2,9.7,12.0,4.21,2.49,12,2,1
9517,2022-01-02 13:00:00,0.0,93.0,1024.1,10.9,10.4,9.9,12.2,4.61,2.64,13,2,1
9518,2022-01-02 14:00:00,0.0,94.0,1024.3,10.7,10.2,9.8,12.1,8.15,4.46,14,2,1
9519,2022-01-02 15:00:00,0.1,93.0,1024.5,10.7,10.2,9.7,12.0,8.62,5.21,15,2,1
9520,2022-01-02 16:00:00,0.0,95.0,1024.2,10.6,10.2,9.8,12.1,7.72,4.67,16,2,1
9521,2022-01-02 17:00:00,0.1,94.0,1024.1,10.3,9.9,9.5,11.8,10.51,6.74,17,2,1
9522,2022-01-02 18:00:00,0.0,93.0,1024.1,10.2,9.7,9.2,11.6,13.08,8.24,18,2,1
9523,2022-01-02 19:00:00,0.0,91.0,1024.5,10.2,9.6,8.9,11.4,13.83,8.71,19,2,1
9524,2022-01-02 20:00:00,0.0,94.0,1024.3,10.0,9.5,9.1,11.6,13.29,8.4,20,2,1
9525,2022-01-02 21:00:00,0.1,96.0,1024.0,9.6,9.3,9.0,11.5,13.76,9.15,21,2,1
9526,2022-01-02 22:00:00,0.1,94.0,1023.8,9.6,9.2,8.8,11.3,14.71,9.02,22,2,1
9527,2022-01-02 23:00:00,0.0,93.0,1023.6,9.7,9.2,8.7,11.2,14.73,9.52,23,2,1
9528,2022-02-02 00:00:00,0.0,92.0,1023.5,9.6,9.1,8.5,11.1,3.81,2.92,0,2,2
9529,2022-02-02 01:00:00,0.0,92.0,1023.4,9.4,8.9,8.2,10.9,2.85,2.31,1,2,2
9530,2022-02-02 02:00:00,0.0,90.0,1023.7,8.7,8.0,7.2,10.2,2.37,1.75,2,2,2
9531,2022-02-02 03:00:00,0.0,89.0,1023.5,8.8,8.0,7.1,10.1,4.99,3.0,3,2,2
9532,2022-02-02 04:00:00,0.0,90.0,1023.1,8.5,7.8,7.0,10.0,6.48,3.96,4,2,2
9533,2022-02-02 05:00:00,0.0,91.0,1022.9,8.0,7.3,6.6,9.8,5.88,3.48,5,2,2
9534,2022-02-02 06:00:00,0.0,91.0,1023.3,8.1,7.5,6.8,9.9,9.56,5.62,6,2,2
9535,2022-02-02 07:00:00,0.0,91.0,1023.3,8.8,8.2,7.5,10.4,12.41,7.4,7,2,2
9536,2022-02-02 08:00:00,0.0,90.0,1023.7,9.1,8.4,7.7,10.5,14.36,8.17,8,2,2
9537,2022-02-02 09:00:00,0.0,91.0,1023.6,9.1,8.5,7.8,10.6,18.74,10.32,9,2,2
9538,2022-02-02 10:00:00,0.0,91.0,1023.7,9.4,8.7,8.0,10.7,18.74,10.71,10,2,2
9539,2022-02-02 11:00:00,0.0,87.0,1023.2,9.8,8.9,7.9,10.6,18.83,9.4,11,2,2
9540,2022-02-02 12:00:00,0.0,86.0,1022.8,10.1,9.1,7.9,10.7,23.24,9.68,12,2,2
9541,2022-02-02 13:00:00,0.0,80.0,1022.1,10.8,9.2,7.6,10.4,23.38,8.51,13,2,2
9542,2022-02-02 14:00:00,0.0,81.0,1021.5,10.4,8.9,7.4,10.3,27.55,8.72,14,2,2
9543,2022-02-02 15:00:00,0.0,80.0,1021.1,10.4,8.9,7.1,10.1,31.58,9.44,15,2,2
9544,2022-02-02 16:00:00,0.0,79.0,1020.5,10.2,8.7,6.9,10.0,26.48,9.46,16,2,2
9545,2022-02-02 17:00:00,0.0,87.0,1019.8,9.6,8.6,7.6,10.4,18.76,7.65,17,2,2
9546,2022-02-02 18:00:00,0.0,91.0,1019.5,9.2,8.5,7.8,10.6,14.67,8.28,18,2,2
9547,2022-02-02 19:00:00,0.0,90.0,1019.3,9.3,8.5,7.7,10.5,10.14,6.35,19,2,2
9548,2022-02-02 20:00:00,0.0,88.0,1018.5,9.0,8.2,7.3,10.2,11.0,6.64,20,2,2
9549,2022-02-02 21:00:00,0.0,87.0,1017.8,8.8,7.9,6.9,10.0,11.37,6.53,21,2,2
9550,2022-02-02 22:00:00,0.0,90.0,1017.1,8.4,7.7,6.9,9.9,12.48,7.18,22,2,2
9551,2022-02-02 23:00:00,0.0,89.0,1017.0,8.4,7.6,6.7,9.8,9.48,7.58,23,2,2
9552,2022-03-02 00:00:00,0.0,89.0,1016.0,8.3,7.5,6.6,9.8,19.26,11.52,0,2,3
9553,2022-03-02 01:00:00,0.0,86.0,1015.3,8.4,7.4,6.2,9.5,18.81,12.69,1,2,3
9554,2022-03-02 02:00:00,0.0,86.0,1014.5,8.3,7.3,6.2,9.5,18.63,12.26,2,2,3
9555,2022-03-02 03:00:00,0.0,86.0,1013.6,8.0,7.1,5.9,9.3,18.01,10.71,3,2,3
9556,2022-03-02 04:00:00,0.0,86.0,1012.9,8.4,7.5,6.3,9.6,16.17,9.19,4,2,3
9557,2022-03-02 05:00:00,0.1,85.0,1012.5,8.5,7.5,6.2,9.5,8.65,5.82,5,2,3
9558,2022-03-02 06:00:00,0.0,86.0,1011.9,8.4,7.4,6.2,9.5,6.21,4.81,6,2,3
9559,2022-03-02 07:00:00,0.0,87.0,1011.4,8.2,7.2,6.1,9.4,5.05,3.72,7,2,3
9560,2022-03-02 08:00:00,0.0,87.0,1011.3,8.0,7.1,6.1,9.4,4.43,2.89,8,2,3
9561,2022-03-02 09:00:00,0.0,85.0,1010.8,8.6,7.5,6.2,9.5,7.06,3.7,9,2,3
9562,2022-03-02 10:00:00,0.0,78.0,1010.2,10.0,8.4,6.5,9.7,6.72,4.04,10,2,3
9563,2022-03-02 11:00:00,0.0,78.0,1009.8,10.3,8.6,6.7,9.8,5.95,3.8,11,2,3
9564,2022-03-02 12:00:00,0.0,76.0,1009.0,11.1,9.1,7.1,10.1,3.48,2.57,12,2,3
9565,2022-03-02 13:00:00,0.0,74.0,1008.2,11.7,9.6,7.3,10.2,4.37,2.68,13,2,3
9566,2022-03-02 14:00:00,0.0,73.0,1007.4,11.6,9.4,7.0,10.0,2.26,1.6,14,2,3
9567,2022-03-02 15:00:00,0.0,76.0,1006.6,11.3,9.4,7.4,10.3,2.7,2.03,15,2,3
9568,2022-03-02 16:00:00,0.0,72.0,1005.2,11.6,9.3,6.8,9.9,3.91,3.34,16,2,3
9569,2022-03-02 17:00:00,0.0,73.0,1004.6,11.1,8.9,6.5,9.7,4.95,4.17,17,2,3
9570,2022-03-02 18:00:00,0.0,74.0,1004.2,11.1,9.0,6.7,9.8,6.71,6.23,18,2,3
9571,2022-03-02 19:00:00,0.0,74.0,1003.4,11.2,9.1,6.9,9.9,5.19,4.66,19,2,3
9572,2022-03-02 20:00:00,1.3,90.0,1005.0,7.8,7.1,6.3,9.5,6.34,5.69,20,2,3
9573,2022-03-02 21:00:00,0.8,92.0,1006.2,6.3,5.8,5.1,8.8,6.06,4.64,21,2,3
9574,2022-03-02 22:00:00,1.1,91.0,1007.2,5.2,4.7,4.0,8.1,6.18,5.0,22,2,3
9575,2022-03-02 23:00:00,0.9,93.0,1007.4,5.2,4.7,4.1,8.2,3.07,2.69,23,2,3
9576,2022-04-02 00:00:00,0.1,94.0,1007.3,4.9,4.5,4.0,8.2,3.65,3.01,0,2,4
9577,2022-04-02 01:00:00,0.0,92.0,1007.3,4.8,4.3,3.7,8.0,3.87,3.2,1,2,4
9578,2022-04-02 02:00:00,0.0,90.0,1007.8,4.4,3.8,2.9,7.5,4.03,3.43,2,2,4
9579,2022-04-02 03:00:00,0.0,86.0,1008.1,3.9,3.2,2.0,7.0,4.1,3.03,3,2,4
9580,2022-04-02 04:00:00,0.0,89.0,1008.5,2.9,2.2,1.2,6.7,3.14,2.48,4,2,4
9581,2022-04-02 05:00:00,0.0,91.0,1008.9,2.4,1.9,1.1,6.6,2.56,1.87,5,2,4
9582,2022-04-02 06:00:00,0.0,89.0,1009.1,2.1,1.6,0.6,6.4,3.47,2.61,6,2,4
9583,2022-04-02 07:00:00,0.0,88.0,1009.4,2.3,1.7,0.6,6.4,5.25,3.97,7,2,4
9584,2022-04-02 08:00:00,0.0,88.0,1010.0,2.4,1.8,0.7,6.4,7.76,5.29,8,2,4
9585,2022-04-02 09:00:00,0.0,88.0,1010.6,2.5,1.8,0.8,6.5,7.09,5.29,9,2,4
9586,2022-04-02 10:00:00,0.0,84.0,1011.1,3.9,3.0,1.5,6.8,4.28,2.81,10,2,4
9587,2022-04-02 11:00:00,0.0,79.0,1011.7,4.7,3.5,1.5,6.8,4.16,2.5,11,2,4
9588,2022-04-02 12:00:00,0.0,70.0,1011.9,6.3,4.3,1.3,6.7,8.68,2.98,12,2,4
9589,2022-04-02 13:00:00,0.0,71.0,1012.2,6.3,4.4,1.6,6.8,6.99,3.23,13,2,4
9590,2022-04-02 14:00:00,0.3,84.0,1012.8,4.1,3.1,1.7,6.9,4.53,2.64,14,2,4
9591,2022-04-02 15:00:00,0.1,84.0,1013.4,4.4,3.4,1.9,7.0,9.46,3.38,15,2,4
9592,2022-04-02 16:00:00,0.1,80.0,1013.7,4.1,2.9,1.0,6.6,6.26,2.87,16,2,4
9593,2022-04-02 17:00:00,0.0,81.0,1014.7,3.7,2.7,0.9,6.5,5.35,2.22,17,2,4
9594,2022-04-02 18:00:00,0.0,82.0,1015.6,3.4,2.3,0.6,6.4,5.86,3.03,18,2,4
9595,2022-04-02 19:00:00,0.0,86.0,1016.8,3.0,2.2,0.9,6.5,7.2,3.71,19,2,4
9596,2022-04-02 20:00:00,0.0,85.0,1017.2,3.0,2.2,0.9,6.5,7.86,4.32,20,2,4
9597,2022-04-02 21:00:00,0.0,85.0,1017.9,2.9,2.0,0.6,6.4,12.0,7.81,21,2,4
9598,2022-04-02 22:00:00,0.0,84.0,1018.2,2.7,1.9,0.4,6.3,17.49,13.74,22,2,4
9599,2022-04-02 23:00:00,0.0,83.0,1018.9,2.7,1.7,0.2,6.2,50.08,43.29,23,2,4
9600,2022-05-02 00:00:00,0.0,85.0,1018.7,2.8,2.0,0.7,6.4,26.7,22.55,0,2,5
9601,2022-05-02 01:00:00,0.0,86.0,1018.5,2.7,2.0,0.7,6.4,18.17,15.39,1,2,5
9602,2022-05-02 02:00:00,0.0,84.0,1018.4,3.5,2.6,1.2,6.7,10.31,8.65,2,2,5
9603,2022-05-02 03:00:00,0.0,85.0,1018.1,3.8,2.9,1.5,6.8,9.18,7.46,3,2,5
9604,2022-05-02 04:00:00,0.0,85.0,1017.0,4.3,3.4,2.1,7.1,13.1,11.11,4,2,5
9605,2022-05-02 05:00:00,0.0,84.0,1015.9,4.8,3.9,2.5,7.3,11.2,9.56,5,2,5
9606,2022-05-02 06:00:00,0.1,85.0,1015.2,5.1,4.2,2.9,7.5,23.63,20.84,6,2,5
9607,2022-05-02 07:00:00,0.0,82.0,1014.0,5.6,4.4,2.8,7.5,21.94,20.59,7,2,5
9608,2022-05-02 08:00:00,0.0,80.0,1012.9,6.3,5.0,3.2,7.7,20.26,17.91,8,2,5
9609,2022-05-02 09:00:00,0.0,81.0,1012.5,6.7,5.5,3.8,8.0,30.15,26.73,9,2,5
9610,2022-05-02 10:00:00,0.0,82.0,1011.7,7.8,6.5,5.0,8.7,24.98,21.66,10,2,5
9611,2022-05-02 11:00:00,0.0,80.0,1011.6,8.3,6.9,5.1,8.8,13.5,11.51,11,2,5
9612,2022-05-02 12:00:00,0.2,88.0,1011.2,8.4,7.6,6.6,9.7,12.65,10.72,12,2,5
9613,2022-05-02 13:00:00,0.1,82.0,1010.5,9.3,8.0,6.4,9.6,14.95,12.42,13,2,5
9614,2022-05-02 14:00:00,0.0,78.0,1009.6,9.5,7.9,6.0,9.3,13.63,11.86,14,2,5
9615,2022-05-02 15:00:00,0.4,87.0,1008.7,9.0,8.1,7.0,10.0,12.82,11.04,15,2,5
9616,2022-05-02 16:00:00,0.1,86.0,1008.2,9.2,8.1,7.0,10.0,11.39,9.5,16,2,5
9617,2022-05-02 17:00:00,0.1,86.0,1007.5,9.1,8.2,7.1,10.1,11.02,9.33,17,2,5
9618,2022-05-02 18:00:00,1.5,90.0,1007.4,8.8,8.1,7.4,10.3,9.87,8.49,18,2,5
9619,2022-05-02 19:00:00,1.3,87.0,1007.3,7.9,7.0,6.0,9.4,13.13,10.98,19,2,5
9620,2022-05-02 20:00:00,0.2,88.0,1006.2,8.1,7.3,6.3,9.6,12.29,10.9,20,2,5
9621,2022-05-02 21:00:00,0.0,81.0,1006.0,8.7,7.4,5.8,9.2,17.05,14.86,21,2,5
9622,2022-05-02 22:00:00,0.0,82.0,1005.3,8.9,7.6,6.1,9.4,24.15,21.99,22,2,5
9623,2022-05-02 23:00:00,0.0,80.0,1004.7,9.1,7.7,6.0,9.3,23.44,21.11,23,2,5
9624,2022-06-02 00:00:00,0.0,78.0,1004.0,9.6,7.9,6.0,9.3,11.47,7.54,0,2,6
9625,2022-06-02 01:00:00,1.1,92.0,1003.5,8.5,7.9,7.3,10.2,15.63,10.53,1,2,6
9626,2022-06-02 02:00:00,2.0,92.0,1002.4,8.2,7.6,7.0,10.0,12.55,8.95,2,2,6
9627,2022-06-02 03:00:00,0.5,91.0,1002.0,8.1,7.5,6.8,9.9,12.69,8.48,3,2,6
9628,2022-06-02 04:00:00,0.1,88.0,1002.6,7.6,6.8,5.7,9.2,20.63,13.51,4,2,6
9629,2022-06-02 05:00:00,0.8,88.0,1002.3,7.0,6.2,5.2,8.8,17.58,11.76,5,2,6
9630,2022-06-02 06:00:00,0.0,79.0,1003.0,6.6,5.2,3.3,7.7,17.86,8.92,6,2,6
9631,2022-06-02 07:00:00,0.0,80.0,1003.1,6.7,5.4,3.6,7.9,17.92,9.3,7,2,6
9632,2022-06-02 08:00:00,0.0,82.0,1003.7,6.6,5.4,3.8,8.0,18.81,8.08,8,2,6
9633,2022-06-02 09:00:00,0.0,83.0,1004.1,6.4,5.3,3.8,8.0,10.98,5.56,9,2,6
9634,2022-06-02 10:00:00,0.0,79.0,1004.1,7.2,5.7,3.8,8.0,11.46,5.57,10,2,6
9635,2022-06-02 11:00:00,0.0,73.0,1004.3,8.0,6.1,3.5,7.9,11.95,5.28,11,2,6
9636,2022-06-02 12:00:00,0.0,68.0,1005.1,8.4,6.1,3.0,7.6,10.77,4.81,12,2,6
9637,2022-06-02 13:00:00,0.0,66.0,1005.5,9.0,6.5,3.1,7.6,13.77,5.11,13,2,6
9638,2022-06-02 14:00:00,0.0,62.0,1006.3,8.5,5.7,1.7,6.9,12.92,4.68,14,2,6
9639,2022-06-02 15:00:00,0.2,77.0,1008.1,6.4,4.9,2.7,7.4,11.75,3.78,15,2,6
9640,2022-06-02 16:00:00,0.0,69.0,1009.6,6.9,4.8,1.7,6.9,9.53,3.09,16,2,6
9641,2022-06-02 17:00:00,0.0,72.0,1011.2,6.1,4.3,1.6,6.9,13.91,4.24,17,2,6
9642,2022-06-02 18:00:00,0.0,76.0,1012.8,5.4,3.9,1.6,6.8,14.64,4.67,18,2,6
9643,2022-06-02 19:00:00,0.0,79.0,1014.6,5.1,3.8,1.9,7.0,10.52,5.02,19,2,6
9644,2022-06-02 20:00:00,0.0,82.0,1016.0,4.5,3.4,1.7,6.9,5.13,3.39,20,2,6
9645,2022-06-02 21:00:00,0.0,82.0,1017.4,4.4,3.3,1.6,6.8,4.2,3.2,21,2,6
9646,2022-06-02 22:00:00,0.0,85.0,1018.6,3.9,3.0,1.6,6.9,5.67,4.2,22,2,6
9647,2022-06-02 23:00:00,0.0,85.0,1019.9,3.9,3.0,1.6,6.9,7.86,6.39,23,2,6
9648,2022-07-02 00:00:00,0.0,87.0,1020.8,3.3,2.6,1.4,6.7,5.4,2.88,0,2,7
9649,2022-07-02 01:00:00,0.0,88.0,1021.9,3.1,2.5,1.4,6.8,34.5,16.11,1,2,7
9650,2022-07-02 02:00:00,0.0,89.0,1022.3,2.7,2.1,1.2,6.6,16.39,7.49,2,2,7
9651,2022-07-02 03:00:00,0.0,88.0,1022.4,3.2,2.5,1.5,6.8,8.23,4.02,3,2,7
9652,2022-07-02 04:00:00,0.0,90.0,1022.3,2.3,1.8,0.9,6.5,5.2,2.8,4,2,7
9653,2022-07-02 05:00:00,0.0,92.0,1022.3,2.5,2.1,1.4,6.8,4.52,2.32,5,2,7
9654,2022-07-02 06:00:00,0.0,90.0,1022.5,4.1,3.5,2.7,7.4,5.28,2.44,6,2,7
9655,2022-07-02 07:00:00,0.0,91.0,1022.1,6.3,5.8,5.1,8.8,6.91,2.74,7,2,7
9656,2022-07-02 08:00:00,0.1,91.0,1021.7,8.3,7.7,7.0,10.0,7.23,2.99,8,2,7
9657,2022-07-02 09:00:00,0.0,90.0,1021.9,9.3,8.6,7.8,10.6,10.39,3.91,9,2,7
9658,2022-07-02 10:00:00,0.0,90.0,1022.0,10.2,9.4,8.7,11.2,9.15,3.75,10,2,7
9659,2022-07-02 11:00:00,0.0,87.0,1022.0,11.4,10.4,9.5,11.9,8.04,3.4,11,2,7
9660,2022-07-02 12:00:00,0.0,84.0,1022.2,11.7,10.4,9.2,11.7,8.27,3.31,12,2,7
9661,2022-07-02 13:00:00,0.2,91.0,1022.0,10.9,10.2,9.6,11.9,8.15,3.17,13,2,7
9662,2022-07-02 14:00:00,0.1,79.0,1021.4,11.3,9.6,7.9,10.6,4.99,2.35,14,2,7
9663,2022-07-02 15:00:00,0.0,77.0,1020.9,11.5,9.6,7.6,10.4,5.68,2.58,15,2,7
9664,2022-07-02 16:00:00,0.0,71.0,1020.6,11.6,9.2,6.6,9.8,6.1,2.52,16,2,7
9665,2022-07-02 17:00:00,0.0,71.0,1020.7,11.4,9.1,6.5,9.7,4.71,1.84,17,2,7
9666,2022-07-02 18:00:00,0.0,75.0,1020.8,11.1,9.1,6.9,9.9,4.84,1.93,18,2,7
9667,2022-07-02 19:00:00,0.0,78.0,1020.7,10.8,9.1,7.2,10.2,4.19,1.83,19,2,7
9668,2022-07-02 20:00:00,0.0,80.0,1020.6,10.6,9.1,7.4,10.3,4.76,2.35,20,2,7
9669,2022-07-02 21:00:00,0.0,78.0,1020.5,10.9,9.1,7.3,10.2,5.62,2.51,21,2,7
9670,2022-07-02 22:00:00,0.0,78.0,1020.4,11.3,9.6,7.7,10.5,6.39,2.84,22,2,7
9671,2022-07-02 23:00:00,0.0,78.0,1020.3,11.4,9.7,7.9,10.7,4.71,2.88,23,2,7
9672,2022-08-02 00:00:00,0.0,82.0,1020.0,10.9,9.5,8.1,10.8,5.5,2.36,0,2,8
9673,2022-08-02 01:00:00,0.0,82.0,1019.9,11.5,10.1,8.7,11.2,4.37,1.71,1,2,8
9674,2022-08-02 02:00:00,0.0,85.0,1019.8,11.2,10.0,8.8,11.3,4.12,1.63,2,2,8
9675,2022-08-02 03:00:00,0.0,86.0,1020.0,11.3,10.2,9.1,11.6,3.26,1.44,3,2,8
9676,2022-08-02 04:00:00,0.0,86.0,1019.9,11.4,10.2,9.1,11.6,3.4,1.44,4,2,8
9677,2022-08-02 05:00:00,0.0,84.0,1019.7,11.3,10.0,8.7,11.3,2.42,0.97,5,2,8
9678,2022-08-02 06:00:00,0.0,84.0,1020.0,11.5,10.2,9.0,11.4,3.4,0.93,6,2,8
9679,2022-08-02 07:00:00,0.0,87.0,1020.1,11.4,10.3,9.3,11.7,2.96,1.12,7,2,8
9680,2022-08-02 08:00:00,0.0,89.0,1020.2,11.1,10.3,9.4,11.8,4.27,1.27,8,2,8
9681,2022-08-02 09:00:00,0.0,88.0,1020.8,11.5,10.6,9.7,12.0,5.94,1.53,9,2,8
9682,2022-08-02 10:00:00,0.3,93.0,1021.6,10.3,9.8,9.3,11.7,6.86,1.78,10,2,8
9683,2022-08-02 11:00:00,0.2,94.0,1021.9,10.1,9.7,9.3,11.7,8.71,2.13,11,2,8
9684,2022-08-02 12:00:00,0.1,92.0,1021.6,10.7,10.1,9.6,11.9,7.97,2.21,12,2,8
9685,2022-08-02 13:00:00,0.0,91.0,1021.2,10.7,10.0,9.3,11.7,8.22,2.56,13,2,8
9686,2022-08-02 14:00:00,0.1,95.0,1020.7,10.8,10.4,10.0,12.3,9.05,2.57,14,2,8
