,datetime,temp,wetb,dewpt,vappr,pm2.5(ug/m3),pm10(ug/m3)
3524,2022-06-03 20:00:00,1.2,0.8,0.0,6.1,6.53,6.99
3525,2022-06-03 21:00:00,0.7,0.3,-0.3,6.0,6.81,7.47
3526,2022-06-03 22:00:00,1.2,0.9,0.3,6.2,4.92,5.49
3527,2022-06-03 23:00:00,2.3,1.8,0.9,6.5,4.77,5.51
3528,2022-07-03 00:00:00,2.1,1.7,1.0,6.6,0.51,0.75
3529,2022-07-03 01:00:00,2.3,1.8,1.0,6.5,1.07,1.38
3530,2022-07-03 02:00:00,2.3,1.9,1.1,6.6,1.33,1.76
3531,2022-07-03 03:00:00,2.6,2.1,1.2,6.6,2.1,2.64
3532,2022-07-03 04:00:00,3.5,1.9,-1.0,5.7,1.6,2.04
3533,2022-07-03 05:00:00,3.2,1.7,-0.9,5.7,1.0,1.38
3534,2022-07-03 06:00:00,3.0,1.5,-1.1,5.6,0.4,0.66
3535,2022-07-03 07:00:00,3.1,1.5,-1.3,5.6,0.14,0.23
3536,2022-07-03 08:00:00,3.4,1.6,-1.5,5.5,0.1,0.2
3537,2022-07-03 09:00:00,4.5,2.3,-1.7,5.4,0.25,0.36
3538,2022-07-03 10:00:00,4.7,2.5,-1.5,5.5,0.08,0.26
3539,2022-07-03 11:00:00,5.0,2.6,-1.6,5.5,0.09,0.21
3540,2022-07-03 12:00:00,5.1,2.7,-1.4,5.5,0.08,0.17
3541,2022-07-03 13:00:00,5.4,2.8,-1.5,5.5,0.1,0.25
3542,2022-07-03 14:00:00,5.9,3.2,-1.3,5.5,0.13,0.2
3543,2022-07-03 15:00:00,5.6,2.9,-1.9,5.3,0.15,0.26
3544,2022-07-03 16:00:00,6.6,3.6,-1.2,5.6,0.1,0.27
3545,2022-07-03 17:00:00,5.6,3.0,-1.6,5.4,0.32,0.54
3546,2022-07-03 18:00:00,4.9,2.7,-1.0,5.7,0.34,0.51
3547,2022-07-03 19:00:00,4.7,2.7,-0.7,5.8,0.15,0.29
3548,2022-07-03 20:00:00,5.9,3.3,-0.9,5.7,0.1,0.25
3549,2022-07-03 21:00:00,6.5,3.7,-0.9,5.7,0.09,0.23
3550,2022-07-03 22:00:00,6.3,3.8,-0.4,5.9,0.15,0.26
3551,2022-07-03 23:00:00,6.2,3.5,-1.0,5.7,0.5,0.76
3552,2022-03-13 00:00:00,7.7,6.8,5.6,9.1,0.0,0.0
3553,2022-03-13 01:00:00,7.9,7.0,5.8,9.2,0.0,0.0
3554,2022-03-13 02:00:00,8.2,7.2,5.9,9.3,0.0,0.0
3555,2022-03-13 03:00:00,7.9,7.2,6.2,9.5,0.0,0.0
3556,2022-03-13 04:00:00,8.1,7.1,5.8,9.2,0.0,0.0
3557,2022-03-13 05:00:00,8.1,7.1,6.0,9.4,0.0,0.0
3558,2022-03-13 06:00:00,7.9,6.8,5.6,9.1,0.0,0.0
3559,2022-03-13 07:00:00,8.3,7.1,5.6,9.1,0.0,0.0
3560,2022-03-13 08:00:00,7.9,6.8,5.5,9.0,0.0,0.0
3561,2022-03-13 09:00:00,9.1,7.5,5.5,9.0,0.0,0.0
3562,2022-03-13 10:00:00,9.7,7.8,5.6,9.1,0.0,0.0
3563,2022-03-13 11:00:00,10.0,7.8,5.3,8.9,0.0,0.0
3564,2022-03-13 12:00:00,11.6,8.8,5.4,9.0,0.0,0.0
3565,2022-03-13 13:00:00,12.1,8.8,5.0,8.7,0.0,0.0
3566,2022-03-13 14:00:00,11.2,8.4,5.0,8.7,0.0,0.0
3567,2022-03-13 15:00:00,10.5,7.9,4.8,8.6,0.0,0.0
3568,2022-03-13 16:00:00,10.6,7.7,4.2,8.2,0.0,0.0
3569,2022-03-13 17:00:00,9.9,6.8,2.7,7.4,0.0,0.0
3570,2022-03-13 18:00:00,8.9,6.0,2.1,7.1,0.0,0.0
3571,2022-03-13 19:00:00,8.1,5.9,2.7,7.4,0.0,0.0
3572,2022-03-13 20:00:00,7.3,5.3,2.5,7.3,0.0,0.0
3573,2022-03-13 21:00:00,7.0,5.2,2.6,7.4,0.0,0.0
3574,2022-03-13 22:00:00,6.3,4.8,2.6,7.4,0.0,0.0
3575,2022-03-13 23:00:00,6.2,4.6,2.5,7.3,0.0,0.0
3576,2022-03-14 00:00:00,6.1,4.6,2.4,7.3,0.0,0.0
3577,2022-03-14 01:00:00,5.5,4.2,2.3,7.2,0.0,0.0
3578,2022-03-14 02:00:00,5.1,3.8,1.9,7.0,0.0,0.0
3579,2022-03-14 03:00:00,4.9,3.7,1.8,7.0,0.0,0.0
3580,2022-03-14 04:00:00,5.2,4.0,2.2,7.2,0.0,0.0
3581,2022-03-14 05:00:00,5.2,4.0,2.3,7.2,0.0,0.0
3582,2022-03-14 06:00:00,4.8,3.7,2.0,7.1,0.0,0.0
3583,2022-03-14 07:00:00,5.1,4.0,2.4,7.2,0.0,0.0
3584,2022-03-14 08:00:00,6.2,4.8,2.9,7.5,0.0,0.0
3585,2022-03-14 09:00:00,5.5,4.8,3.8,8.0,0.0,0.0
3586,2022-03-14 10:00:00,6.1,5.4,4.5,8.4,0.0,0.0
3587,2022-03-14 11:00:00,7.1,6.3,5.2,8.9,0.0,0.0
3588,2022-03-14 12:00:00,8.7,7.6,6.4,9.6,0.0,0.0
3589,2022-03-14 13:00:00,9.2,7.9,6.4,9.6,0.0,0.0
3590,2022-03-14 14:00:00,10.1,8.5,6.7,9.8,0.0,0.0
3591,2022-03-14 15:00:00,11.2,8.5,5.4,8.9,0.0,0.0
3592,2022-03-14 16:00:00,10.0,7.4,4.1,8.2,0.0,0.0
3593,2022-03-14 17:00:00,9.9,7.1,3.6,7.9,0.0,0.0
3594,2022-03-14 18:00:00,8.9,6.7,3.8,8.0,0.0,0.0
3595,2022-03-14 19:00:00,5.7,4.8,3.5,7.8,0.0,0.0
3596,2022-03-14 20:00:00,3.5,3.0,2.1,7.1,0.0,0.0
3597,2022-03-14 21:00:00,2.4,2.1,1.6,6.8,0.0,0.0
3598,2022-03-14 22:00:00,1.6,1.3,0.8,6.5,0.0,0.0
3599,2022-03-14 23:00:00,1.0,0.8,0.4,6.3,0.0,0.0
3600,2022-03-15 00:00:00,0.8,0.7,0.3,6.3,0.0,0.0
3601,2022-03-15 01:00:00,1.2,0.9,0.6,6.4,0.0,0.0
3602,2022-03-15 02:00:00,0.2,0.1,-0.2,6.0,0.0,0.0
3603,2022-03-15 03:00:00,0.8,0.6,0.3,6.3,0.0,0.0
3604,2022-03-15 04:00:00,1.9,1.5,0.9,6.5,0.0,0.0
3605,2022-03-15 05:00:00,2.4,1.7,0.7,6.4,0.0,0.0
3606,2022-03-15 06:00:00,3.3,2.0,-0.2,6.0,0.0,0.0
3607,2022-03-15 07:00:00,2.8,1.8,0.2,6.2,0.0,0.0
3608,2022-03-15 08:00:00,5.9,3.5,-0.3,6.0,0.0,0.0
3609,2022-03-15 09:00:00,8.4,5.4,0.8,6.5,0.0,0.0
3610,2022-03-15 10:00:00,9.8,6.4,1.7,6.9,0.0,0.0
3611,2022-03-15 11:00:00,10.2,7.4,4.0,8.1,0.0,0.0
3612,2022-03-15 12:00:00,10.4,7.4,3.6,7.9,0.0,0.0
3613,2022-03-15 13:00:00,10.9,7.9,4.1,8.2,0.0,0.0
3614,2022-03-15 14:00:00,11.6,8.4,4.4,8.4,0.0,0.0
3615,2022-03-15 15:00:00,11.0,8.2,4.9,8.7,0.0,0.0
3616,2022-03-15 16:00:00,10.7,8.0,4.8,8.6,0.0,0.0
3617,2022-03-15 17:00:00,10.1,7.6,4.4,8.4,0.0,0.0
3618,2022-03-15 18:00:00,9.7,7.2,4.2,8.2,0.0,0.0
3619,2022-03-15 19:00:00,9.2,6.8,3.8,8.0,0.0,0.0
3620,2022-03-15 20:00:00,9.0,6.8,4.1,8.2,0.0,0.0
3621,2022-03-15 21:00:00,8.6,6.9,4.8,8.6,0.0,0.0
3622,2022-03-15 22:00:00,8.7,7.1,5.1,8.8,0.0,0.0
3623,2022-03-15 23:00:00,8.7,7.2,5.4,9.0,0.0,0.0
3624,2022-03-16 00:00:00,8.7,7.5,6.0,9.4,0.0,0.0
3625,2022-03-16 01:00:00,7.6,6.9,6.2,9.5,0.0,0.0
3626,2022-03-16 02:00:00,6.8,6.1,5.3,8.9,0.0,0.0
3627,2022-03-16 03:00:00,6.4,6.0,5.4,9.0,0.0,0.0
3628,2022-03-16 04:00:00,6.0,5.6,5.1,8.8,0.0,0.0
3629,2022-03-16 05:00:00,5.7,5.4,4.9,8.7,0.0,0.0
3630,2022-03-16 06:00:00,5.5,5.2,4.7,8.6,0.0,0.0
3631,2022-03-16 07:00:00,4.9,4.6,4.2,8.2,0.0,0.0
3632,2022-03-16 08:00:00,4.9,4.6,4.2,8.2,0.0,0.0
3633,2022-03-16 09:00:00,5.3,4.8,4.0,8.1,0.0,0.0
3634,2022-03-16 10:00:00,6.1,5.0,3.6,7.9,0.0,0.0
3635,2022-03-16 11:00:00,7.8,6.0,3.4,7.8,0.0,0.0
3636,2022-03-16 12:00:00,9.1,5.7,0.9,6.5,0.0,0.0
3637,2022-03-16 13:00:00,9.4,6.2,1.7,6.9,0.0,0.0
3638,2022-03-16 14:00:00,10.1,5.8,-0.7,5.8,0.0,0.0
3639,2022-03-16 15:00:00,10.1,5.7,-1.2,5.6,0.0,0.0
3640,2022-03-16 16:00:00,10.0,5.8,-0.5,5.9,0.0,0.0
3641,2022-03-16 17:00:00,8.7,5.1,-0.4,5.9,0.0,0.0
3642,2022-03-16 18:00:00,7.8,4.8,0.2,6.2,0.0,0.0
3643,2022-03-16 19:00:00,7.6,4.8,0.4,6.3,0.0,0.0
3644,2022-03-16 20:00:00,6.3,4.1,0.7,6.4,0.0,0.0
3645,2022-03-16 21:00:00,4.8,3.3,1.0,6.5,0.0,0.0
3646,2022-03-16 22:00:00,3.2,2.2,0.5,6.3,0.0,0.0
3647,2022-03-16 23:00:00,2.2,1.4,-0.1,6.1,0.0,0.0
3648,2022-03-17 00:00:00,1.7,1.1,0.3,6.2,0.0,0.0
3649,2022-03-17 01:00:00,0.9,0.5,-0.2,6.0,0.0,0.0
3650,2022-03-17 02:00:00,0.3,0.1,-0.4,5.9,0.0,0.0
3651,2022-03-17 03:00:00,0.8,0.6,0.1,6.2,0.0,0.0
3652,2022-03-17 04:00:00,2.9,2.4,1.7,6.9,0.0,0.0
3653,2022-03-17 05:00:00,4.3,3.2,1.5,6.8,0.0,0.0
3654,2022-03-17 06:00:00,5.4,4.2,2.2,7.2,0.0,0.0
3655,2022-03-17 07:00:00,6.7,5.2,3.2,7.7,0.0,0.0
3656,2022-03-17 08:00:00,8.4,6.7,4.5,8.4,0.0,0.0
3657,2022-03-17 09:00:00,9.8,7.7,5.3,8.9,0.0,0.0
3658,2022-03-17 10:00:00,11.1,8.7,6.0,9.4,0.0,0.0
3659,2022-03-17 11:00:00,12.5,9.4,5.9,9.3,0.0,0.0
3660,2022-03-17 12:00:00,11.9,9.1,6.1,9.4,0.0,0.0
3661,2022-03-17 13:00:00,13.8,10.1,6.0,9.3,0.0,0.0
3662,2022-03-17 14:00:00,14.9,10.4,5.4,8.9,0.0,0.0
3663,2022-03-17 15:00:00,13.2,9.6,5.6,9.1,0.0,0.0
3664,2022-03-17 16:00:00,13.5,9.5,5.0,8.7,0.0,0.0
3665,2022-03-17 17:00:00,11.5,8.5,5.1,8.8,0.0,0.0
3666,2022-03-17 18:00:00,9.4,7.5,5.1,8.8,0.0,0.0
3667,2022-03-17 19:00:00,7.5,6.2,4.5,8.4,0.0,0.0
3668,2022-03-17 20:00:00,6.1,5.3,4.2,8.2,0.0,0.0
3669,2022-03-17 21:00:00,4.4,3.9,3.1,7.6,0.0,0.0
3670,2022-03-17 22:00:00,3.3,2.8,2.2,7.2,0.0,0.0
3671,2022-03-17 23:00:00,2.3,2.0,1.4,6.8,0.0,0.0
3672,2022-03-18 00:00:00,1.9,1.6,1.0,6.6,0.0,0.0
3673,2022-03-18 01:00:00,1.1,0.8,0.3,6.2,0.0,0.0
3674,2022-03-18 02:00:00,1.2,0.9,0.4,6.3,0.0,0.0
3675,2022-03-18 03:00:00,0.7,0.5,0.0,6.1,0.0,0.0
3676,2022-03-18 04:00:00,0.2,0.0,-0.4,5.9,0.0,0.0
3677,2022-03-18 05:00:00,0.5,0.2,-0.2,6.0,0.0,0.0
3678,2022-03-18 06:00:00,0.3,0.1,-0.4,5.9,0.0,0.0
3679,2022-03-18 07:00:00,0.2,0.0,-0.3,6.0,0.0,0.0
3680,2022-03-18 08:00:00,3.1,2.9,2.6,7.4,0.0,0.0
3681,2022-03-18 09:00:00,9.2,6.6,3.0,7.6,0.0,0.0
3682,2022-03-18 10:00:00,11.1,8.7,5.9,9.3,0.0,0.0
3683,2022-03-18 11:00:00,12.9,9.5,5.6,9.1,0.0,0.0
3684,2022-03-18 12:00:00,14.9,9.9,4.2,8.2,0.0,0.0
3685,2022-03-18 13:00:00,15.0,10.7,6.2,9.5,0.0,0.0
3686,2022-03-18 14:00:00,14.7,10.6,6.2,9.5,0.0,0.0
3687,2022-03-18 15:00:00,15.1,10.5,5.4,9.0,0.0,0.0
3688,2022-03-18 16:00:00,13.6,9.6,5.1,8.8,0.0,0.0
3689,2022-03-18 17:00:00,12.6,9.1,5.1,8.8,0.0,0.0
3690,2022-03-18 18:00:00,11.9,8.2,3.6,7.9,0.0,0.0
3691,2022-03-18 19:00:00,8.2,6.3,3.8,8.0,0.0,0.0
3692,2022-03-18 20:00:00,9.2,7.2,4.6,8.5,0.0,0.0
3693,2022-03-18 21:00:00,7.0,5.8,4.2,8.2,0.0,0.0
3694,2022-03-18 22:00:00,7.6,7.0,6.3,9.5,0.0,0.0
3695,2022-03-18 23:00:00,7.4,7.0,6.5,9.6,0.0,0.0
3696,2022-03-19 00:00:00,6.8,6.4,6.0,9.4,0.0,0.0
3697,2022-03-19 01:00:00,6.8,6.3,5.7,9.1,0.0,0.0
3698,2022-03-19 02:00:00,9.4,7.3,4.6,8.5,0.0,0.0
3699,2022-03-19 03:00:00,9.2,6.9,4.1,8.2,0.0,0.0
3700,2022-03-19 04:00:00,8.6,6.4,3.5,7.8,0.0,0.0
3701,2022-03-19 05:00:00,7.9,6.0,3.4,7.8,0.0,0.0
3702,2022-03-19 06:00:00,7.2,5.6,3.5,7.9,0.0,0.0
3703,2022-03-19 07:00:00,8.5,6.4,3.7,7.9,0.0,0.0
3704,2022-03-19 08:00:00,9.6,7.3,4.5,8.4,0.0,0.0
3705,2022-03-19 09:00:00,10.4,8.0,5.0,8.7,0.0,0.0
3706,2022-03-19 10:00:00,11.8,8.2,3.6,7.9,0.0,0.0
3707,2022-03-19 11:00:00,12.2,7.9,2.3,7.2,0.0,0.0
3708,2022-03-19 12:00:00,13.2,8.0,1.0,6.6,0.0,0.0
3709,2022-03-19 13:00:00,13.4,8.3,1.7,6.9,0.0,0.0
3710,2022-03-19 14:00:00,14.4,8.6,1.0,6.6,0.0,0.0
3711,2022-03-19 15:00:00,14.1,8.3,0.5,6.3,0.0,0.0
3712,2022-03-19 16:00:00,13.8,8.4,1.4,6.8,0.0,0.0
3713,2022-03-19 17:00:00,12.7,7.9,1.7,6.9,0.0,0.0
3714,2022-03-19 18:00:00,11.1,7.6,3.2,7.7,0.0,0.0
3715,2022-03-19 19:00:00,11.2,7.4,2.4,7.3,0.0,0.0
3716,2022-03-19 20:00:00,11.4,7.4,2.0,7.0,0.0,0.0
3717,2022-03-19 21:00:00,10.7,6.9,1.7,6.9,0.0,0.0
3718,2022-03-19 22:00:00,10.2,6.6,1.4,6.8,0.0,0.0
3719,2022-03-19 23:00:00,9.9,6.3,1.4,6.7,0.0,0.0
3720,2022-03-20 00:00:00,9.4,5.9,0.9,6.5,0.0,0.0
3721,2022-03-20 01:00:00,8.8,5.7,1.2,6.6,0.0,0.0
3722,2022-03-20 02:00:00,8.2,5.5,1.5,6.8,0.0,0.0
3723,2022-03-20 03:00:00,7.3,5.0,1.8,6.9,0.0,0.0
3724,2022-03-20 04:00:00,7.4,4.9,1.4,6.8,0.0,0.0
3725,2022-03-20 05:00:00,6.2,4.3,1.6,6.9,0.0,0.0
3726,2022-03-20 06:00:00,6.0,4.2,1.7,6.9,0.0,0.0
3727,2022-03-20 07:00:00,5.1,3.6,1.3,6.7,0.0,0.0
3728,2022-03-20 08:00:00,7.6,5.5,2.5,7.3,0.0,0.0
3729,2022-03-20 09:00:00,9.0,6.3,2.6,7.3,0.0,0.0
3730,2022-03-20 10:00:00,9.2,6.3,2.2,7.1,0.0,0.0
3731,2022-03-20 11:00:00,9.2,6.4,2.6,7.4,0.0,0.0
3732,2022-03-20 12:00:00,10.1,6.8,2.4,7.2,0.0,0.0
3733,2022-03-20 13:00:00,11.2,7.6,2.9,7.5,0.0,0.0
3734,2022-03-20 14:00:00,10.7,7.3,3.0,7.6,0.0,0.0
3735,2022-03-20 15:00:00,11.3,7.8,3.3,7.7,0.0,0.0
3736,2022-03-20 16:00:00,10.2,6.8,2.1,7.1,0.0,0.0
3737,2022-03-20 17:00:00,9.3,6.1,1.5,6.8,0.0,0.0
3738,2022-03-20 18:00:00,9.1,5.8,0.8,6.5,0.0,0.0
3739,2022-03-20 19:00:00,8.7,6.2,2.8,7.5,0.0,0.0
3740,2022-03-20 20:00:00,8.9,6.0,1.8,6.9,0.0,0.0
3741,2022-03-20 21:00:00,8.9,5.9,1.9,7.0,0.0,0.0
3742,2022-03-20 22:00:00,8.4,6.0,2.6,7.4,0.0,0.0
3743,2022-03-20 23:00:00,8.5,6.2,3.1,7.7,0.0,0.0
3744,2022-03-21 00:00:00,8.2,6.3,4.0,8.1,0.0,0.0
3745,2022-03-21 01:00:00,8.4,6.3,3.5,7.8,0.0,0.0
3746,2022-03-21 02:00:00,8.6,6.1,2.8,7.5,0.0,0.0
3747,2022-03-21 03:00:00,8.5,6.0,2.7,7.4,0.0,0.0
3748,2022-03-21 04:00:00,8.6,6.5,3.9,8.1,0.0,0.0
3749,2022-03-21 05:00:00,8.1,6.2,3.7,8.0,0.0,0.0
3750,2022-03-21 06:00:00,8.1,6.1,3.3,7.8,0.0,0.0
3751,2022-03-21 07:00:00,7.9,6.1,3.7,8.0,0.0,0.0
3752,2022-03-21 08:00:00,8.4,6.6,4.1,8.2,0.0,0.0
3753,2022-03-21 09:00:00,9.1,6.6,3.2,7.7,0.0,0.0
3754,2022-03-21 10:00:00,10.2,7.0,2.9,7.5,0.0,0.0
3755,2022-03-21 11:00:00,11.3,8.1,4.1,8.2,0.0,0.0
3756,2022-03-21 12:00:00,12.8,9.2,5.0,8.7,0.0,0.0
3757,2022-03-21 13:00:00,13.2,9.4,5.1,8.8,0.0,0.0
3758,2022-03-21 14:00:00,13.1,9.3,4.9,8.7,0.0,0.0
3759,2022-03-21 15:00:00,13.5,9.7,5.5,9.0,0.0,0.0
3760,2022-03-21 16:00:00,12.4,9.1,5.2,8.9,0.0,0.0
3761,2022-03-21 17:00:00,11.1,8.3,4.9,8.7,0.0,0.0
3762,2022-03-21 18:00:00,10.1,7.7,4.9,8.7,0.0,0.0
3763,2022-03-21 19:00:00,9.3,7.4,5.0,8.7,0.0,0.0
3764,2022-03-21 20:00:00,9.2,7.5,5.4,9.0,0.0,0.0
3765,2022-03-21 21:00:00,8.9,7.5,5.8,9.2,0.0,0.0
3766,2022-03-21 22:00:00,9.1,7.7,6.1,9.4,0.0,0.0
3767,2022-03-21 23:00:00,9.2,8.0,6.5,9.7,0.0,0.0
3768,2022-03-22 00:00:00,9.0,8.0,6.8,9.9,0.0,0.0
3769,2022-03-22 01:00:00,8.7,7.9,7.0,10.0,0.0,0.0
3770,2022-03-22 02:00:00,8.5,7.8,6.9,9.9,0.0,0.0
3771,2022-03-22 03:00:00,8.8,8.0,7.0,10.0,0.0,0.0
3772,2022-03-22 04:00:00,9.1,8.2,7.4,10.3,0.0,0.0
3773,2022-03-22 05:00:00,8.9,8.1,7.2,10.2,0.0,0.0
3774,2022-03-22 06:00:00,8.9,8.1,7.1,10.1,0.0,0.0
3775,2022-03-22 07:00:00,9.2,8.2,7.1,10.1,0.0,0.0
3776,2022-03-22 08:00:00,10.7,9.1,7.2,10.2,0.0,0.0
3777,2022-03-22 09:00:00,12.9,10.3,7.6,10.4,0.0,0.0
3778,2022-03-22 10:00:00,14.0,10.7,7.2,10.1,0.0,0.0
3779,2022-03-22 11:00:00,15.3,11.5,7.7,10.5,0.0,0.0
3780,2022-03-22 12:00:00,14.8,11.1,7.3,10.2,0.0,0.0
3781,2022-03-22 13:00:00,15.7,11.7,7.7,10.5,0.0,0.0
3782,2022-03-22 14:00:00,15.4,11.5,7.5,10.4,0.0,0.0
3783,2022-03-22 15:00:00,15.7,11.6,7.5,10.4,0.0,0.0
3784,2022-03-22 16:00:00,15.5,11.5,7.5,10.4,0.0,0.0
3785,2022-03-22 17:00:00,14.5,11.1,7.6,10.4,0.0,0.0
3786,2022-03-22 18:00:00,13.2,10.4,7.5,10.4,0.0,0.0
3787,2022-03-22 19:00:00,11.0,9.2,7.3,10.2,0.0,0.0
3788,2022-03-22 20:00:00,9.6,8.4,6.9,10.0,0.0,0.0
3789,2022-03-22 21:00:00,9.1,7.3,5.2,8.8,0.0,0.0
3790,2022-03-22 22:00:00,8.1,6.9,5.5,9.0,0.0,0.0
3791,2022-03-22 23:00:00,7.0,6.3,5.4,9.0,0.0,0.0
3792,2022-03-23 00:00:00,6.1,5.0,3.5,7.8,0.0,0.0
3793,2022-03-23 01:00:00,8.6,5.6,1.1,6.6,0.0,0.0
3794,2022-03-23 02:00:00,7.1,4.6,0.8,6.5,0.0,0.0
3795,2022-03-23 03:00:00,5.9,4.2,1.5,6.8,0.0,0.0
3796,2022-03-23 04:00:00,5.5,4.1,2.0,7.0,0.0,0.0
3797,2022-03-23 05:00:00,5.4,4.4,2.9,7.5,0.0,0.0
3798,2022-03-23 06:00:00,4.6,3.8,2.7,7.4,0.0,0.0
3799,2022-03-23 07:00:00,4.9,4.2,3.0,7.6,0.0,0.0
3800,2022-03-23 08:00:00,9.6,7.4,4.6,8.5,0.0,0.0
3801,2022-03-23 09:00:00,12.0,8.7,4.8,8.6,0.0,0.0
3802,2022-03-23 10:00:00,13.4,9.5,4.9,8.7,0.0,0.0
3803,2022-03-23 11:00:00,15.2,10.6,5.7,9.2,0.0,0.0
3804,2022-03-23 12:00:00,15.5,11.1,6.6,9.7,0.0,0.0
3805,2022-03-23 13:00:00,16.8,11.7,6.5,9.7,0.0,0.0
3806,2022-03-23 14:00:00,16.8,11.5,5.9,9.3,0.0,0.0
3807,2022-03-23 15:00:00,17.4,11.8,6.0,9.3,0.0,0.0
3808,2022-03-23 16:00:00,18.2,11.9,5.3,8.9,0.0,0.0
3809,2022-03-23 17:00:00,16.6,11.1,5.0,8.7,0.0,0.0
3810,2022-03-23 18:00:00,15.2,10.2,4.7,8.5,0.0,0.0
3811,2022-03-23 19:00:00,12.7,9.3,5.4,8.9,0.0,0.0
3812,2022-03-23 20:00:00,9.9,7.8,5.3,8.9,0.0,0.0
3813,2022-03-23 21:00:00,9.2,7.4,5.3,8.9,0.0,0.0
3814,2022-03-23 22:00:00,7.6,6.3,4.8,8.6,0.0,0.0
3815,2022-03-23 23:00:00,7.3,6.2,4.7,8.6,0.0,0.0
3816,2022-03-24 00:00:00,6.5,5.5,4.3,8.3,0.0,0.0
3817,2022-03-24 01:00:00,7.4,6.3,5.0,8.7,0.0,0.0
3818,2022-03-24 02:00:00,8.1,6.9,5.4,9.0,0.0,0.0
3819,2022-03-24 03:00:00,7.2,6.2,5.0,8.7,0.0,0.0
3820,2022-03-24 04:00:00,6.0,5.3,4.3,8.3,0.0,0.0
3821,2022-03-24 05:00:00,5.0,4.6,3.9,8.1,0.0,0.0
3822,2022-03-24 06:00:00,4.2,3.9,3.3,7.7,0.0,0.0
3823,2022-03-24 07:00:00,4.2,4.0,3.6,7.9,0.0,0.0
3824,2022-03-24 08:00:00,6.8,6.4,6.0,9.3,0.0,0.0
3825,2022-03-24 09:00:00,8.4,7.3,6.1,9.4,0.0,0.0
3826,2022-03-24 10:00:00,12.0,9.6,7.0,10.0,0.0,0.0
3827,2022-03-24 11:00:00,14.9,10.9,6.7,9.8,0.0,0.0
3828,2022-03-24 12:00:00,15.7,11.5,7.3,10.2,0.0,0.0
3829,2022-03-24 13:00:00,16.8,11.8,6.7,9.8,0.0,0.0
3830,2022-03-24 14:00:00,17.4,11.7,5.8,9.2,0.0,0.0
3831,2022-03-24 15:00:00,15.2,10.7,5.8,9.2,0.0,0.0
3832,2022-03-24 16:00:00,15.5,10.6,5.2,8.8,0.0,0.0
3833,2022-03-24 17:00:00,14.9,10.4,5.5,9.0,0.0,0.0
3834,2022-03-24 18:00:00,12.9,9.5,5.7,9.2,0.0,0.0
3835,2022-03-24 19:00:00,11.4,8.9,6.0,9.3,0.0,0.0
3836,2022-03-24 20:00:00,8.2,7.0,5.5,9.0,0.0,0.0
3837,2022-03-24 21:00:00,6.4,5.7,4.8,8.6,0.0,0.0
3838,2022-03-24 22:00:00,7.0,6.3,5.4,8.9,0.0,0.0
3839,2022-03-24 23:00:00,8.6,7.6,6.5,9.7,0.0,0.0
3840,2022-03-25 00:00:00,7.1,6.3,5.4,9.0,0.0,0.0
3841,2022-03-25 01:00:00,5.5,5.1,4.6,8.5,0.0,0.0
3842,2022-03-25 02:00:00,6.3,6.0,5.6,9.1,0.0,0.0
3843,2022-03-25 03:00:00,6.0,5.8,5.4,9.0,0.0,0.0
3844,2022-03-25 04:00:00,7.6,7.4,7.1,10.1,0.0,0.0
3845,2022-03-25 05:00:00,7.7,7.4,7.1,10.1,0.0,0.0
3846,2022-03-25 06:00:00,7.3,7.0,6.7,9.8,0.0,0.0
3847,2022-03-25 07:00:00,6.7,6.4,6.1,9.4,0.0,0.0
3848,2022-03-25 08:00:00,8.8,8.5,8.1,10.8,0.0,0.0
3849,2022-03-25 09:00:00,11.4,9.3,7.0,10.0,0.0,0.0
3850,2022-03-25 10:00:00,11.9,9.4,6.8,9.9,0.0,0.0
3851,2022-03-25 11:00:00,14.2,10.3,6.2,9.5,0.0,0.0
3852,2022-03-25 12:00:00,15.3,11.2,6.9,10.0,0.0,0.0
3853,2022-03-25 13:00:00,15.8,11.5,7.3,10.2,0.0,0.0
3854,2022-03-25 14:00:00,17.0,11.3,5.1,8.8,0.0,0.0
3855,2022-03-25 15:00:00,15.8,10.7,5.1,8.8,0.0,0.0
3856,2022-03-25 16:00:00,14.6,9.8,4.2,8.3,0.0,0.0
3857,2022-03-25 17:00:00,14.9,9.7,3.6,7.9,0.0,0.0
3858,2022-03-25 18:00:00,13.2,8.6,2.8,7.5,0.0,0.0
3859,2022-03-25 19:00:00,10.1,7.3,3.7,7.9,0.0,0.0
3860,2022-03-25 20:00:00,8.4,6.4,3.8,8.0,0.0,0.0
3861,2022-03-25 21:00:00,6.3,5.2,3.7,8.0,0.0,0.0
3862,2022-03-25 22:00:00,5.8,5.0,4.0,8.1,0.0,0.0
3863,2022-03-25 23:00:00,5.9,5.5,4.9,8.7,0.0,0.0
3864,2022-03-26 00:00:00,5.5,5.2,4.7,8.6,0.0,0.0
3865,2022-03-26 01:00:00,5.1,4.8,4.4,8.4,0.0,0.0
3866,2022-03-26 02:00:00,3.7,3.5,3.2,7.7,0.0,0.0
3867,2022-03-26 03:00:00,3.1,2.9,2.6,7.3,0.0,0.0
3868,2022-03-26 04:00:00,2.7,2.6,2.4,7.3,0.0,0.0
3869,2022-03-26 05:00:00,2.5,2.3,2.0,7.1,0.0,0.0
3870,2022-03-26 06:00:00,2.1,1.9,1.7,6.9,0.0,0.0
3871,2022-03-26 07:00:00,2.7,2.5,2.3,7.2,0.0,0.0
